id,company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,revenue_cagr_5yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,composite_quality_score,company_logo,company_name,chart_link,about_company,website,nse_profile,bse_profile,face_value,book_value,roce_percentage,roe_percentage,broad_sector,sub_sector,index_weight_pct,market_cap_category,free_cash_flow,fcf_conversion_rate,capex_intensity,capex_category,capital_allocation,cfo_quality,distress_alert
641,INDIGO,2021,-1620.0,3228.0,-1775.0,-168.0,14641,2170,14638.0,2.0,0,1036,4699,-5830,0.0,-6171,-151.0,0.0,48.0,516.0,9.0,239.0,811.0,249.0,3.0,50.0,509.0,811.0,-42.15,2.0,-1094.15,0.016,14.1293,18.053,1608.0,3228.0,-151.0,1.175,0.0,9.0,-1620.0,,,,,,,,"https://rb.gy/rv6gr8
",Interglobe Aviation Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AINDIGO,"Interglobe Aviation Ltd (Indigo) is India's largest passenger airline operating as a low-cost carrier. Serving 86 destinations including 24 international destinations, it provides passengers with a simple, unbundled product, fulfilling its singular brand promise of providing \""low fares, on-time flights, and a courteous and hassle-free service\"" to its customers. IndiGo commenced operations in August 2006 with a single aircraft and has grown its fleet to 262 aircrafts.",http://www.goindigo.in/,https://www.nseindia.com/get-quotes/equity?symbol=INDIGO,https://www.bseindia.com/stock-share-price/interglobe-aviation-ltd/INDIGO/539448/,10.0,97.0,24.5,,Consumer Discretionary,Airlines,3.03,Large Cap,1608.0,10.99,22.05,Capital Intensive,Unknown,Accrual Risk,Watchlist
645,INDUSINDBK,2013,-486.0,-174.0,1969.0,1309.0,6983,4750,1947.0,286.0,4,1363,73,1576,33.0,1061,20.0,15.0,523.0,7107.0,63576.0,2100.0,73307.0,741.0,16.0,19654.0,52896.0,73307.0,15.19,286.0,13.91,8.3324,1.4314,0.0953,-660.0,174.0,20.0,1.4589,15.0,63576.0,-486.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/INDUSINDBK.png,IndusInd Bank Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"IndusInd Bank Limited was incorporated in 1994 as a commercial bank under the Banking Regulation Act, 1949. The Bank is publicly held",https://www.indusind.com/in/en/personal.html,https://www.nseindia.com/get-quotes/equity?symbol=INDUSINDBK,https://www.bseindia.com/stock-share-price/indusind-bank-ltd/INDUSINDBK/532187/,10.0,807.0,7.93,15.2,Financials,Private Banks,2.54,Large Cap,-660.0,-33.9,2.49,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
646,INDUSINDBK,2014,-4106.0,-174.0,4200.0,-79.0,8254,5363,2555.0,335.0,4,1891,98,2128,34.0,1408,27.0,13.0,526.0,8517.0,75264.0,2719.0,87026.0,991.0,25.0,21563.0,64447.0,87026.0,17.06,335.0,15.57,8.3229,1.3533,0.0948,-4280.0,174.0,27.0,1.7192,13.0,75264.0,-4106.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/INDUSINDBK.png,IndusInd Bank Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"IndusInd Bank Limited was incorporated in 1994 as a commercial bank under the Banking Regulation Act, 1949. The Bank is publicly held",https://www.indusind.com/in/en/personal.html,https://www.nseindia.com/get-quotes/equity?symbol=INDUSINDBK,https://www.bseindia.com/stock-share-price/indusind-bank-ltd/INDUSINDBK/532187/,10.0,807.0,7.93,15.2,Financials,Private Banks,2.54,Large Cap,-4280.0,-167.51,2.11,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
647,INDUSINDBK,2015,-1421.0,-276.0,5707.0,4010.0,9692,6272,3133.0,288.0,3,2548,127,2709,34.0,1794,34.0,12.0,529.0,10115.0,94752.0,6390.0,111787.0,1120.0,38.0,22878.0,87751.0,111787.0,18.51,288.0,16.85,8.9019,1.2308,0.0867,-1697.0,276.0,34.0,2.0121,12.0,94752.0,-1421.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/INDUSINDBK.png,IndusInd Bank Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"IndusInd Bank Limited was incorporated in 1994 as a commercial bank under the Banking Regulation Act, 1949. The Bank is publicly held",https://www.indusind.com/in/en/personal.html,https://www.nseindia.com/get-quotes/equity?symbol=INDUSINDBK,https://www.bseindia.com/stock-share-price/indusind-bank-ltd/INDUSINDBK/532187/,10.0,807.0,7.93,15.2,Financials,Private Banks,2.54,Large Cap,-1697.0,-54.17,2.85,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
648,INDUSINDBK,2016,-2927.0,-258.0,2517.0,-667.0,11872,7355,4188.0,329.0,3,3297,157,3469,34.0,2286,38.0,12.0,595.0,17101.0,117996.0,7205.0,142897.0,1218.0,37.0,34054.0,107587.0,142897.0,19.26,329.0,12.92,6.6679,1.2712,0.0831,-3185.0,258.0,38.0,2.9741,12.0,117996.0,-2927.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/INDUSINDBK.png,IndusInd Bank Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"IndusInd Bank Limited was incorporated in 1994 as a commercial bank under the Banking Regulation Act, 1949. The Bank is publicly held",https://www.indusind.com/in/en/personal.html,https://www.nseindia.com/get-quotes/equity?symbol=INDUSINDBK,https://www.bseindia.com/stock-share-price/indusind-bank-ltd/INDUSINDBK/532187/,10.0,807.0,7.93,15.2,Financials,Private Banks,2.54,Large Cap,-3185.0,-76.05,2.17,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
649,INDUSINDBK,2017,11569.0,-285.0,-2768.0,8516.0,14406,8343,5684.0,379.0,3,4171,191,4360,34.0,2868,48.0,13.0,598.0,20048.0,149026.0,8976.0,178648.0,1307.0,28.0,36702.0,140611.0,178648.0,19.91,379.0,13.89,7.2182,1.3635,0.0806,11284.0,285.0,48.0,3.4525,13.0,149026.0,11569.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/INDUSINDBK.png,IndusInd Bank Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"IndusInd Bank Limited was incorporated in 1994 as a commercial bank under the Banking Regulation Act, 1949. The Bank is publicly held",https://www.indusind.com/in/en/personal.html,https://www.nseindia.com/get-quotes/equity?symbol=INDUSINDBK,https://www.bseindia.com/stock-share-price/indusind-bank-ltd/INDUSINDBK/532187/,10.0,807.0,7.93,15.2,Financials,Private Banks,2.54,Large Cap,11284.0,198.52,1.98,Asset Light,Reinvestor,Accrual Risk,Watchlist
650,INDUSINDBK,2018,-20700.0,-217.0,15505.0,-5412.0,17281,9783,6555.0,942.0,5,4750,212,5481,34.0,3606,60.0,12.0,600.0,23241.0,189928.0,7856.0,221626.0,1313.0,25.0,50077.0,170211.0,221626.0,20.87,942.0,15.13,7.9664,1.3811,0.078,-20917.0,217.0,60.0,3.9735,12.0,189928.0,-20700.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/INDUSINDBK.png,IndusInd Bank Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"IndusInd Bank Limited was incorporated in 1994 as a commercial bank under the Banking Regulation Act, 1949. The Bank is publicly held",https://www.indusind.com/in/en/personal.html,https://www.nseindia.com/get-quotes/equity?symbol=INDUSINDBK,https://www.bseindia.com/stock-share-price/indusind-bank-ltd/INDUSINDBK/532187/,10.0,807.0,7.93,15.2,Financials,Private Banks,2.54,Large Cap,-20917.0,-319.1,1.26,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
651,INDUSINDBK,2019,-6389.0,-633.0,8590.0,1568.0,22261,13415,9283.0,-437.0,-2,5647,229,4981,34.0,3301,55.0,14.0,603.0,26083.0,242189.0,8944.0,277819.0,1688.0,22.0,59266.0,216843.0,277819.0,14.83,-437.0,12.37,9.0755,1.6435,0.0801,-7022.0,633.0,55.0,4.4255,14.0,242189.0,-6389.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/INDUSINDBK.png,IndusInd Bank Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"IndusInd Bank Limited was incorporated in 1994 as a commercial bank under the Banking Regulation Act, 1949. The Bank is publicly held",https://www.indusind.com/in/en/personal.html,https://www.nseindia.com/get-quotes/equity?symbol=INDUSINDBK,https://www.bseindia.com/stock-share-price/indusind-bank-ltd/INDUSINDBK/532187/,10.0,807.0,7.93,15.2,Financials,Private Banks,2.54,Large Cap,-7022.0,-75.64,2.84,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
652,INDUSINDBK,2020,-12039.0,526.0,12733.0,1220.0,28783,16724,12611.0,-553.0,-2,6951,278,6121,28.0,4418,64.0,0.0,694.0,34013.0,262793.0,9558.0,307058.0,1742.0,78.0,59980.0,245257.0,307058.0,15.35,-553.0,12.73,7.5718,1.814,0.0937,-11513.0,526.0,64.0,5.001,0.0,262793.0,-12039.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/INDUSINDBK.png,IndusInd Bank Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"IndusInd Bank Limited was incorporated in 1994 as a commercial bank under the Banking Regulation Act, 1949. The Bank is publicly held",https://www.indusind.com/in/en/personal.html,https://www.nseindia.com/get-quotes/equity?symbol=INDUSINDBK,https://www.bseindia.com/stock-share-price/indusind-bank-ltd/INDUSINDBK/532187/,10.0,807.0,7.93,15.2,Financials,Private Banks,2.54,Large Cap,-11513.0,-91.29,1.83,Asset Light,Distress Signal,Accrual Risk,Distress
653,INDUSINDBK,2021,44646.0,-226.0,-4096.0,40324.0,29000,15472,15997.0,-2469.0,-9,6559,305,3784,25.0,2836,37.0,14.0,773.0,42592.0,307528.0,12080.0,362973.0,1734.0,75.0,69695.0,291469.0,362973.0,9.78,-2469.0,6.54,7.0916,2.4376,0.0799,44420.0,226.0,37.0,5.61,14.0,307528.0,44646.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/INDUSINDBK.png,IndusInd Bank Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"IndusInd Bank Limited was incorporated in 1994 as a commercial bank under the Banking Regulation Act, 1949. The Bank is publicly held",https://www.indusind.com/in/en/personal.html,https://www.nseindia.com/get-quotes/equity?symbol=INDUSINDBK,https://www.bseindia.com/stock-share-price/indusind-bank-ltd/INDUSINDBK/532187/,10.0,807.0,7.93,15.2,Financials,Private Banks,2.54,Large Cap,44420.0,277.68,0.78,Asset Light,Reinvestor,Accrual Risk,Watchlist
654,INDUSINDBK,2022,16600.0,-351.0,-4302.0,11947.0,30822,15822,15840.0,-839.0,-3,7334,321,6174,25.0,4611,60.0,14.0,775.0,46923.0,341005.0,13273.0,401975.0,1754.0,95.0,70971.0,329155.0,401975.0,14.96,-839.0,9.67,7.1493,2.1594,0.0767,16249.0,351.0,60.0,6.1546,14.0,341005.0,16600.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/INDUSINDBK.png,IndusInd Bank Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"IndusInd Bank Limited was incorporated in 1994 as a commercial bank under the Banking Regulation Act, 1949. The Bank is publicly held",https://www.indusind.com/in/en/personal.html,https://www.nseindia.com/get-quotes/equity?symbol=INDUSINDBK,https://www.bseindia.com/stock-share-price/indusind-bank-ltd/INDUSINDBK/532187/,10.0,807.0,7.93,15.2,Financials,Private Banks,2.54,Large Cap,16249.0,102.58,1.14,Asset Light,Reinvestor,Accrual Risk,Watchlist
655,INDUSINDBK,2023,-12438.0,-441.0,1115.0,-11763.0,36368,18776,15525.0,2067.0,6,8166,373,9860,25.0,7390,95.0,15.0,776.0,53846.0,385449.0,17733.0,457804.0,1857.0,135.0,83116.0,372695.0,457804.0,20.32,2067.0,13.53,7.0567,1.9019,0.0794,-12879.0,441.0,95.0,7.0389,15.0,385449.0,-12438.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/INDUSINDBK.png,IndusInd Bank Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"IndusInd Bank Limited was incorporated in 1994 as a commercial bank under the Banking Regulation Act, 1949. The Bank is publicly held",https://www.indusind.com/in/en/personal.html,https://www.nseindia.com/get-quotes/equity?symbol=INDUSINDBK,https://www.bseindia.com/stock-share-price/indusind-bank-ltd/INDUSINDBK/532187/,10.0,807.0,7.93,15.2,Financials,Private Banks,2.54,Large Cap,-12879.0,-82.96,1.21,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
656,INDUSINDBK,2024,-16843.0,-625.0,-2242.0,-19710.0,45748,25132,17638.0,2978.0,7,9388,425,11942,25.0,8950,115.0,14.0,778.0,62019.0,432404.0,19734.0,514935.0,2001.0,197.0,106527.0,406211.0,514935.0,19.56,2978.0,14.25,6.8857,1.8795,0.0888,-17468.0,625.0,115.0,8.0716,14.0,432404.0,-16843.0,15.5,,22.08,,15.9,,25.0,https://mkt.in/static/mkt-icons/nifty100/INDUSINDBK.png,IndusInd Bank Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"IndusInd Bank Limited was incorporated in 1994 as a commercial bank under the Banking Regulation Act, 1949. The Bank is publicly held",https://www.indusind.com/in/en/personal.html,https://www.nseindia.com/get-quotes/equity?symbol=INDUSINDBK,https://www.bseindia.com/stock-share-price/indusind-bank-ltd/INDUSINDBK/532187/,10.0,807.0,7.93,15.2,Financials,Private Banks,2.54,Large Cap,-17468.0,-99.04,1.37,Asset Light,Pre-Revenue,Accrual Risk,Distress
691,IRFC,2016,-16378.0,2.0,17582.0,1206.0,7507,38,7468.0,99.0,1,5519,0,1950,56.0,849,188.0,40.0,4526.0,6999.0,87503.0,9372.0,108400.0,12.0,0.0,8.0,108381.0,108400.0,11.31,99.0,7.37,7.5925,1.3533,0.0693,-16376.0,2.0,188.0,0.2546,40.0,87503.0,-16378.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/IRFC.png,Indian Railway Finance Corporation Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AIRFC,"Incorporated in 1986, Indian Railway Finance Corporation borrows funds from the financial markets to finance the acquisition / creation of assets which are then leased out to the Indian Railways as finance lease",https://irfc.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=IRFC,https://www.bseindia.com/stock-share-price/indian-railway-finance-corporation-ltd/IRFC/543257/,10.0,39.0,5.73,13.7,Financials,Speciality Finance,4.33,Large Cap,-16376.0,-219.28,0.03,Asset Light,Distress Signal,Accrual Risk,Distress
692,IRFC,2017,-19455.0,2.0,18250.0,-1204.0,9047,26,9021.0,100.0,0,6888,0,2133,56.0,934,143.0,40.0,6526.0,5483.0,106395.0,11245.0,129650.0,12.0,0.0,8.0,129630.0,129650.0,10.32,100.0,7.779999999999999,8.8596,1.3097,0.0698,-19453.0,2.0,143.0,0.184,40.0,106395.0,-19455.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/IRFC.png,Indian Railway Finance Corporation Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AIRFC,"Incorporated in 1986, Indian Railway Finance Corporation borrows funds from the financial markets to finance the acquisition / creation of assets which are then leased out to the Indian Railways as finance lease",https://irfc.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=IRFC,https://www.bseindia.com/stock-share-price/indian-railway-finance-corporation-ltd/IRFC/543257/,10.0,39.0,5.73,13.7,Financials,Speciality Finance,4.33,Large Cap,-19453.0,-215.64,0.02,Asset Light,Distress Signal,Accrual Risk,Distress
693,IRFC,2018,-28076.0,2.0,28075.0,0.0,9267,38,9229.0,100.0,1,6638,0,2592,21.0,2055,3.0,18.0,6526.0,7402.0,134006.0,13534.0,161468.0,11.0,0.0,14.0,161443.0,161468.0,22.18,100.0,14.75,9.6213,1.3905,0.0574,-28074.0,2.0,3.0,0.2134,18.0,134006.0,-28076.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/IRFC.png,Indian Railway Finance Corporation Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AIRFC,"Incorporated in 1986, Indian Railway Finance Corporation borrows funds from the financial markets to finance the acquisition / creation of assets which are then leased out to the Indian Railways as finance lease",https://irfc.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=IRFC,https://www.bseindia.com/stock-share-price/indian-railway-finance-corporation-ltd/IRFC/543257/,10.0,39.0,5.73,13.7,Financials,Speciality Finance,4.33,Large Cap,-28074.0,-304.19,0.02,Asset Light,Distress Signal,Accrual Risk,Distress
694,IRFC,2019,-41748.0,1.0,41749.0,3.0,11134,48,11085.0,100.0,0,8183,0,2902,22.0,2255,2.0,18.0,9380.0,15648.0,173933.0,7642.0,206604.0,11.0,0.0,13.0,206579.0,206604.0,20.25,100.0,9.01,6.9495,1.3546,0.0539,-41747.0,1.0,2.0,0.2668,18.0,173933.0,-41748.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/IRFC.png,Indian Railway Finance Corporation Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AIRFC,"Incorporated in 1986, Indian Railway Finance Corporation borrows funds from the financial markets to finance the acquisition / creation of assets which are then leased out to the Indian Railways as finance lease",https://irfc.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=IRFC,https://www.bseindia.com/stock-share-price/indian-railway-finance-corporation-ltd/IRFC/543257/,10.0,39.0,5.73,13.7,Financials,Speciality Finance,4.33,Large Cap,-41747.0,-376.61,0.01,Asset Light,Distress Signal,Accrual Risk,Distress
695,IRFC,2020,-62701.0,1.0,62697.0,-2.0,13421,66,13355.0,100.0,0,10163,0,3192,0.0,3192,3.0,0.0,11880.0,18419.0,234377.0,10828.0,275504.0,11.0,0.0,12.0,275482.0,275504.0,23.78,100.0,10.54,7.7355,1.3141,0.0487,-62700.0,1.0,3.0,0.255,0.0,234377.0,-62701.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/IRFC.png,Indian Railway Finance Corporation Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AIRFC,"Incorporated in 1986, Indian Railway Finance Corporation borrows funds from the financial markets to finance the acquisition / creation of assets which are then leased out to the Indian Railways as finance lease",https://irfc.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=IRFC,https://www.bseindia.com/stock-share-price/indian-railway-finance-corporation-ltd/IRFC/543257/,10.0,39.0,5.73,13.7,Financials,Speciality Finance,4.33,Large Cap,-62700.0,-469.49,0.01,Asset Light,Distress Signal,Accrual Risk,Distress
696,IRFC,2021,-89907.0,0.0,90202.0,296.0,15771,113,15657.0,99.0,0,11237,4,4416,0.0,4416,3.0,31.0,13069.0,22845.0,323145.0,21423.0,380482.0,45.0,0.0,12.0,380424.0,380482.0,28.0,99.0,12.3,8.9977,1.3933,0.0415,-89907.0,0.0,3.0,0.2748,31.0,323145.0,-89907.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/IRFC.png,Indian Railway Finance Corporation Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AIRFC,"Incorporated in 1986, Indian Railway Finance Corporation borrows funds from the financial markets to finance the acquisition / creation of assets which are then leased out to the Indian Railways as finance lease",https://irfc.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=IRFC,https://www.bseindia.com/stock-share-price/indian-railway-finance-corporation-ltd/IRFC/543257/,10.0,39.0,5.73,13.7,Financials,Speciality Finance,4.33,Large Cap,-89907.0,-574.23,0.0,Asset Light,Distress Signal,Accrual Risk,Distress
697,IRFC,2022,-64412.0,-5.0,64266.0,-151.0,20299,123,20177.0,99.0,2,14075,14,6090,0.0,6090,5.0,30.0,13069.0,27928.0,388440.0,20544.0,449980.0,38.0,0.0,10.0,449932.0,449980.0,30.0,99.0,14.85,9.4748,1.4337,0.0451,-64417.0,5.0,5.0,0.3137,30.0,388440.0,-64412.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/IRFC.png,Indian Railway Finance Corporation Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AIRFC,"Incorporated in 1986, Indian Railway Finance Corporation borrows funds from the financial markets to finance the acquisition / creation of assets which are then leased out to the Indian Railways as finance lease",https://irfc.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=IRFC,https://www.bseindia.com/stock-share-price/indian-railway-finance-corporation-ltd/IRFC/543257/,10.0,39.0,5.73,13.7,Financials,Speciality Finance,4.33,Large Cap,-64417.0,-319.26,0.02,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
698,IRFC,2023,-28588.0,0.0,28644.0,56.0,23722,134,23588.0,99.0,41,17447,14,6167,0.0,6167,5.0,32.0,13069.0,31612.0,418935.0,26744.0,490359.0,19.0,0.0,14.0,490326.0,490359.0,26.0,99.0,13.8,9.3761,1.3543,0.0484,-28588.0,0.0,5.0,0.3419,32.0,418935.0,-28588.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/IRFC.png,Indian Railway Finance Corporation Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AIRFC,"Incorporated in 1986, Indian Railway Finance Corporation borrows funds from the financial markets to finance the acquisition / creation of assets which are then leased out to the Indian Railways as finance lease",https://irfc.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=IRFC,https://www.bseindia.com/stock-share-price/indian-railway-finance-corporation-ltd/IRFC/543257/,10.0,39.0,5.73,13.7,Financials,Speciality Finance,4.33,Large Cap,-28588.0,-121.2,0.0,Asset Light,Distress Signal,Accrual Risk,Distress
699,IRFC,2024,7914.0,-8.0,-8046.0,-140.0,26645,133,26513.0,100.0,10,20101,9,6412,0.0,6412,5.0,31.0,13069.0,36110.0,412039.0,23865.0,485082.0,22.0,4.0,54.0,485003.0,485082.0,24.06,100.0,13.04,8.3784,1.3195,0.0549,7906.0,8.0,5.0,0.3763,31.0,412039.0,7914.0,19.07,,23.25,,20.11,,26.0,https://mkt.in/static/mkt-icons/nifty100/IRFC.png,Indian Railway Finance Corporation Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AIRFC,"Incorporated in 1986, Indian Railway Finance Corporation borrows funds from the financial markets to finance the acquisition / creation of assets which are then leased out to the Indian Railways as finance lease",https://irfc.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=IRFC,https://www.bseindia.com/stock-share-price/indian-railway-finance-corporation-ltd/IRFC/543257/,10.0,39.0,5.73,13.7,Financials,Speciality Finance,4.33,Large Cap,7906.0,29.82,0.03,Asset Light,Reinvestor,Accrual Risk,Watchlist
712,JINDALSTEL,2013,3522.0,-9591.0,6111.0,43.0,19807,13701,6106.0,31.0,333,1067,1539,3833,24.0,2952,31.0,5.0,93.0,21159.0,24618.0,11202.0,57073.0,19429.0,19230.0,809.0,17605.0,57073.0,14.9,31.0,13.89,1.1584,6.0347,0.347,-6069.0,9591.0,31.0,22.8516,5.0,24618.0,3522.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/JINDALSTEL.png,Jindal Steel & Power Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AJINDALSTEL,"Jindal Steel & Power Ltd is one of the India's leading steel producers with significant presence in sectors like mining and power generation. The group has global presence through subsidiaries, mainly in Australia, Botswana, Indonesia, Mauritius, Mozambique, Madagascar, Namibia, South Africa, Tanzania and Zambia",http://www.jindalsteelpower.com/,https://www.nseindia.com/get-quotes/equity?symbol=JINDALSTEL,https://www.bseindia.com/stock-share-price/jindal-steel-power-ltd/JINDALSTEL/532286/,1.0,464.0,13.2,14.1,Materials,Steel,1.41,Large Cap,-6069.0,-99.39,48.42,Capital Intensive,Mixed,Accrual Risk,Watchlist
713,JINDALSTEL,2014,4580.0,-12694.0,8879.0,766.0,19286,13487,5799.0,30.0,349,1807,1829,2512,25.0,1896,21.0,7.0,91.0,22519.0,36368.0,9935.0,68913.0,34989.0,17811.0,342.0,15771.0,68913.0,9.83,30.0,8.39,1.6085,3.4023,0.2799,-8114.0,12694.0,21.0,24.8462,7.0,36368.0,4580.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/JINDALSTEL.png,Jindal Steel & Power Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AJINDALSTEL,"Jindal Steel & Power Ltd is one of the India's leading steel producers with significant presence in sectors like mining and power generation. The group has global presence through subsidiaries, mainly in Australia, Botswana, Indonesia, Mauritius, Mozambique, Madagascar, Namibia, South Africa, Tanzania and Zambia",http://www.jindalsteelpower.com/,https://www.nseindia.com/get-quotes/equity?symbol=JINDALSTEL,https://www.bseindia.com/stock-share-price/jindal-steel-power-ltd/JINDALSTEL/532286/,1.0,464.0,13.2,14.1,Materials,Steel,1.41,Large Cap,-8114.0,-139.92,65.82,Capital Intensive,Mixed,Accrual Risk,Watchlist
714,JINDALSTEL,2015,1182.0,-6717.0,5708.0,173.0,19401,13937,5464.0,28.0,-1399,2875,2733,-1543,-6.0,-1452,-14.0,0.0,91.0,20951.0,45501.0,8994.0,75537.0,46643.0,9073.0,1785.0,18035.0,75537.0,-7.48,28.0,-6.9,2.1624,1.4139,0.2568,-5535.0,6717.0,-14.0,23.1231,0.0,45501.0,1182.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/JINDALSTEL.png,Jindal Steel & Power Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AJINDALSTEL,"Jindal Steel & Power Ltd is one of the India's leading steel producers with significant presence in sectors like mining and power generation. The group has global presence through subsidiaries, mainly in Australia, Botswana, Indonesia, Mauritius, Mozambique, Madagascar, Namibia, South Africa, Tanzania and Zambia",http://www.jindalsteelpower.com/,https://www.nseindia.com/get-quotes/equity?symbol=JINDALSTEL,https://www.bseindia.com/stock-share-price/jindal-steel-power-ltd/JINDALSTEL/532286/,1.0,464.0,13.2,14.1,Materials,Steel,1.41,Large Cap,-5535.0,-101.3,34.62,Capital Intensive,Mixed,Accrual Risk,Distress
715,JINDALSTEL,2016,4333.0,-2262.0,-2672.0,-601.0,19469,16032,3437.0,18.0,-79,3254,4068,-3964,-22.0,-3087,-32.0,0.0,91.0,32345.0,46797.0,13166.0,92398.0,65038.0,11827.0,392.0,15142.0,92398.0,-15.86,18.0,-9.520000000000001,1.4427,1.032,0.2107,2071.0,2262.0,-32.0,35.644,0.0,46797.0,4333.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/JINDALSTEL.png,Jindal Steel & Power Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AJINDALSTEL,"Jindal Steel & Power Ltd is one of the India's leading steel producers with significant presence in sectors like mining and power generation. The group has global presence through subsidiaries, mainly in Australia, Botswana, Indonesia, Mauritius, Mozambique, Madagascar, Namibia, South Africa, Tanzania and Zambia",http://www.jindalsteelpower.com/,https://www.nseindia.com/get-quotes/equity?symbol=JINDALSTEL,https://www.bseindia.com/stock-share-price/jindal-steel-power-ltd/JINDALSTEL/532286/,1.0,464.0,13.2,14.1,Materials,Steel,1.41,Large Cap,2071.0,60.26,11.62,Capital Intensive,Reinvestor,Accrual Risk,Watchlist
